170,person,4,-9.27,54.48,422.42,1016.85
171,person,1,443.33,9.05,526.38,702.75
171,person,2,1441.34,53.53,473.24,1035.53
171,person,3,772.91,72.22,654.45,879.29
171,person,4,-7.03,52.97,417.35,1018.74
172,person,1,454.98,4.64,521.11,697.83
172,person,2,1436.80,51.76,477.51,1037.91
172,person,3,754.04,72.11,667.01,887.96
172,person,4,-4.73,52.46,414.14,1020.67
173,person,1,459.61,2.99,518.49,693.76
173,person,2,1435.34,48.83,480.08,1040.68
173,person,3,727.68,70.04,691.62,894.17
173,person,4,-1.16,50.92,414.82,1022.83
174,person,1,462.09,2.10,517.66,689.30
174,person,2,1437.86,46.21,479.92,1043.45
174,person,3,728.18,66.41,699.48,897.20
174,person,4,1.02,49.74,416.32,1023.51
175,person,1,467.63,-0.23,515.42,682.86
175,person,2,1434.45,44.33,482.53,1045.51
175,person,3,757.25,66.51,687.44,890.27
175,person,4,5.52,50.41,421.03,1023.32
176,person,1,473.34,-0.94,513.85,676.37
176,person,2,1427.62,45.95,487.58,1046.09
176,person,3,723.83,66.70,699.10,898.00
176,person,4,9.71,50.63,430.20,1024.77
177,person,1,481.50,-1.00,510.72,670.03
177,person,2,1424.60,47.09,490.71,1045.57
177,person,3,696.32,69.35,716.93,891.37
177,person,4,7.90,50.64,433.50,1027.40
178,person,1,486.76,-1.30,507.83,662.87
178,person,2,1424.63,45.74,491.85,1046.32
178,person,3,588.26,72.97,782.62,903.47
178,person,4,5.08,49.35,433.77,1030.01
179,person,1,493.35,-0.07,504.18,660.43
179,person,2,1434.22,44.37,486.87,1046.95
179,person,3,593.49,69.79,794.07,907.10
179,person,4,7.69,50.86,439.30,1024.89
180,person,1,497.16,0.57,503.07,655.29
180,person,2,1440.19,44.10,482.47,1047.71
180,person,3,591.85,66.58,802.26,905.81
180,person,4,2.71,53.65,436.57,1022.61
181,person,1,503.82,-2.41,498.60,645.90
181,person,2,1446.86,43.60,477.11,1047.63
181,person,3,594.15,64.16,805.89,899.24
181,person,4,0.99,54.38,433.75,1019.66
182,person,1,508.29,4.38,493.29,648.98
182,person,2,1452.10,41.33,472.17,1048.71
182,person,3,597.45,62.57,805.18,894.02
182,person,4,0.31,55.52,431.32,1018.87
183,person,1,511.20,15.01,488.73,660.13
183,person,2,1463.71,39.74,463.59,1048.31
183,person,3,603.68,61.66,803.73,887.91
183,person,4,0.40,55.47,430.04,1018.45
184,person,1,516.52,26.90,483.87,678.71
184,person,2,1472.21,37.33,456.12,1048.28
184,person,3,607.90,64.99,803.03,882.22
184,person,4,0.56,55.63,428.89,1017.41
185,person,1,520.39,21.02,479.67,684.51
185,person,2,1477.91,35.38,449.90,1048.22
185,person,3,608.24,68.50,804.46,879.58
185,person,4,0.88,54.02,427.78,1017.76
186,person,1,518.74,9.96,478.68,680.33
186,person,2,1480.04,38.11,445.73,1046.61
186,person,3,610.19,70.09,805.57,877.44
186,person,4,-0.12,51.69,426.38,1023.38
187,person,1,513.67,7.72,479.96,679.25
187,person,2,1474.16,38.36,446.70,1046.64
187,person,3,607.10,70.34,805.56,876.99
187,person,4,-0.00,46.92,425.04,1027.64
188,person,1,518.58,-1.70,477.38,668.50
188,person,2,1468.20,39.04,449.26,1046.37
188,person,3,608.35,71.47,803.27,873.16
188,person,4,0.37,44.06,424.46,1032.03
189,person,1,516.20,3.05,475.66,664.93
189,person,2,1456.02,36.11,456.42,1048.50
189,person,3,610.97,71.26,803.70,873.86
189,person,4,1.56,40.45,425.17,1036.76
190,person,1,518.33,5.46,471.91,662.49
190,person,2,1452.72,32.33,460.38,1051.42
190,person,3,600.53,72.04,812.12,879.11
190,person,4,3.20,42.21,427.08,1034.12
191,person,1,520.64,4.20,468.52,657.95
191,person,2,1455.31,30.53,460.77,1052.97
191,person,3,595.13,70.85,816.74,882.91
191,person,4,2.12,39.29,427.30,1038.89
192,person,1,521.50,6.33,465.82,657.88
192,person,2,1460.04,29.60,458.90,1053.68
192,person,3,603.65,72.09,810.16,881.23
192,person,4,1.14,37.58,426.91,1041.66
193,person,1,522.77,4.54,462.36,654.23
193,person,2,1463.17,29.31,457.04,1054.55
193,person,3,607.09,76.18,805.21,883.87
193,person,4,0.55,35.83,426.29,1044.34
194,person,1,524.63,1.73,458.54,647.31
194,person,2,1463.73,29.90,456.32,1055.20
194,person,3,641.12,82.78,783.69,892.84
194,person,4,0.26,34.49,425.42,1045.69
195,person,1,525.28,1.48,455.66,642.45
195,person,2,1468.48,29.66,453.25,1055.49
195,person,3,616.23,92.91,788.93,911.26
195,person,4,0.25,33.06,424.65,1046.83
196,person,1,525.73,2.01,453.49,638.75
196,person,2,1470.80,28.86,451.04,1055.63
196,person,3,592.10,92.42,803.23,927.39
196,person,4,0.38,32.04,424.34,1047.60
197,person,1,523.06,3.62,454.14,639.17
197,person,2,1473.47,28.57,448.71,1054.83
197,person,3,594.26,87.58,801.92,937.93
197,person,4,0.55,30.49,424.40,1048.78
198,person,1,522.26,4.18,454.00,639.09
198,person,2,1475.66,29.16,446.58,1053.83
198,person,3,585.34,81.67,809.13,944.95
198,person,4,0.40,28.65,424.17,1049.96
199,person,1,521.20,5.11,453.92,640.10
199,person,2,1477.47,31.17,444.69,1052.65
199,person,3,604.95,71.39,800.74,953.48
199,person,4,0.22,28.05,423.86,1050.67
200,person,1,519.98,3.95,454.61,638.68
200,person,2,1475.64,31.74,444.90,1051.89
200,person,3,611.32,66.03,793.45,958.09
200,person,4,0.20,27.00,423.46,1051.05
201,person,1,518.92,0.95,455.40,634.34
201,person,2,1474.88,33.52,445.17,1050.34
201,person,3,614.53,58.64,789.90,965.64
201,person,4,0.69,27.18,422.84,1049.86
202,person,1,517.72,2.17,456.50,632.68
202,person,2,1475.95,32.91,444.51,1049.85
202,person,3,608.96,53.71,795.16,971.68
202,person,4,1.03,27.19,422.38,1049.54
203,person,1,515.59,3.31,457.97,632.33
203,person,2,1476.67,29.91,443.88,1051.20
203,person,3,605.30,50.81,802.37,981.33
203,person,4,1.48,27.62,422.14,1049.34
204,person,1,515.17,5.76,458.24,634.18
204,person,2,1476.39,26.46,443.80,1053.33
204,person,3,586.68,62.94,819.12,979.29
204,person,4,1.19,31.32,421.85,1044.76
205,person,1,514.01,5.64,458.75,634.86
205,person,2,1475.43,23.70,444.24,1054.48
205,person,3,584.19,69.53,824.67,980.14
205,person,4,1.34,33.58,421.92,1041.73
206,person,1,512.04,4.70,459.97,634.28
206,person,2,1473.09,23.34,445.60,1054.71
206,person,3,587.30,71.27,825.63,980.34
206,person,4,1.84,34.30,422.60,1039.14
207,person,1,511.44,4.80,460.38,633.83
207,person,2,1471.65,23.53,446.80,1054.84
207,person,3,582.40,72.50,829.73,979.56
207,person,4,2.07,36.00,423.43,1038.24
208,person,1,510.49,5.63,460.70,633.79
208,person,2,1470.00,25.19,448.24,1054.02
208,person,3,579.51,71.66,831.33,978.15
208,person,4,2.10,37.54,424.28,1038.17
209,person,1,510.99,5.70,460.28,634.06
209,person,2,1469.06,24.28,449.40,1053.70
209,person,3,588.20,68.52,823.98,973.76
209,person,4,2.30,37.98,425.47,1038.57
210,person,1,512.81,5.62,458.50,634.37
210,person,2,1468.34,23.00,450.40,1053.64
210,person,3,592.00,67.79,818.49,973.70
210,person,4,2.27,39.00,426.55,1039.84
211,person,1,511.35,3.16,458.48,630.95
211,person,2,1466.29,23.28,452.03,1053.35
211,person,3,589.25,68.59,819.41,976.46
211,person,4,3.60,30.57,429.51,1045.41
212,person,1,510.40,2.21,458.51,627.50
212,person,2,1465.99,23.77,452.65,1052.61
212,person,3,575.05,69.78,830.58,978.68
212,person,4,2.56,34.99,430.30,1045.79
213,person,1,509.31,3.30,458.35,626.30
213,person,2,1466.87,23.72,452.45,1051.94
213,person,3,556.26,70.67,845.98,979.79
213,person,4,6.70,29.51,435.09,1049.93
214,person,1,512.51,1.66,455.88,622.54
214,person,2,1467.73,23.70,452.06,1051.38
214,person,3,533.18,70.21,864.42,981.17
214,person,4,4.92,30.57,437.06,1048.57
215,person,1,518.70,-1.22,451.31,616.73
215,person,2,1468.76,22.46,451.36,1051.21
215,person,3,555.32,46.67,860.81,988.81
215,person,4,4.68,31.23,439.36,1047.51
216,person,1,526.91,1.88,445.06,615.94
216,person,2,1470.07,22.58,450.39,1051.12
216,person,3,565.92,43.31,854.22,992.96
216,person,4,3.32,32.64,439.96,1047.33
217,person,1,529.52,-3.94,441.01,608.00
217,person,2,1470.73,22.86,449.70,1050.55
217,person,3,567.23,39.69,850.21,991.28
217,person,4,3.24,33.47,440.87,1047.16
218,person,1,528.15,-5.96,439.06,600.95
218,person,2,1470.74,23.28,449.43,1050.46
218,person,3,567.26,30.54,843.58,997.21
218,person,4,3.65,33.34,442.26,1047.00
219,person,1,528.02,3.17,432.65,603.77
219,person,2,1471.24,23.57,448.98,1050.21
219,person,3,570.36,28.12,838.37,997.69
219,person,4,3.26,33.00,442.73,1046.98
220,person,1,532.96,-2.85,429.33,597.01
220,person,2,1471.10,23.59,448.82,1050.46
220,person,3,577.69,21.56,831.07,999.76
220,person,4,2.51,32.16,442.35,1047.78
221,person,1,535.82,-5.32,427.11,590.53
221,person,2,1470.92,24.45,448.79,1050.22
221,person,3,592.40,17.44,819.24,992.82
221,person,4,1.89,31.70,441.67,1047.76
222,person,1,532.65,-1.26,426.84,591.15
222,person,2,1468.18,24.14,450.28,1049.87
222,person,3,598.70,16.58,808.85,991.62
222,person,4,3.33,28.84,444.37,1052.84
223,person,1,528.63,-2.45,427.91,588.92
223,person,2,1466.62,24.45,451.54,1049.09
223,person,3,605.04,20.78,798.97,984.62
223,person,4,7.94,27.85,451.99,1056.46
224,person,1,527.46,-0.03,428.70,589.51
224,person,2,1466.06,25.16,452.30,1047.89
224,person,3,603.98,24.21,790.20,972.76
224,person,4,1.61,27.02,448.13,1053.54
225,person,1,529.24,-3.10,428.09,586.01
225,person,2,1465.78,25.41,452.94,1046.87
225,person,3,603.49,25.08,783.40,970.10
225,person,4,0.51,27.58,446.12,1050.58
226,person,1,529.19,4.68,428.10,591.85
226,person,2,1461.97,24.35,455.42,1046.31
226,person,3,601.87,33.28,783.45,966.51
226,person,4,0.66,27.36,445.15,1047.53
227,person,1,536.10,4.47,422.78,593.22
227,person,2,1460.20,24.05,457.19,1046.28
227,person,3,593.33,40.05,788.60,969.56
227,person,4,0.01,27.76,443.20,1044.57
228,person,1,540.23,-0.36,417.51,589.09
228,person,2,1457.78,24.14,459.28,1046.27
228,person,3,590.99,38.28,791.97,969.59
228,person,4,0.68,29.70,442.88,1043.07
229,person,1,540.52,-20.07,414.41,557.28
229,person,2,1457.77,24.50,460.13,1046.93
229,person,3,592.76,57.33,787.10,953.42
229,person,4,2.28,30.41,444.70,1042.01
230,person,1,540.71,-24.95,410.92,530.49
230,person,2,1459.64,23.34,459.58,1048.21
230,person,3,593.31,37.14,786.95,936.86
230,person,4,2.98,30.22,446.54,1042.34
231,person,1,546.46,-20.26,403.74,514.06
231,person,2,1460.90,21.69,459.00,1050.00
231,person,3,590.62,39.09,785.05,936.17
231,person,4,3.21,31.02,448.34,1042.88
232,person,1,549.19,-18.50,398.83,497.69
232,person,2,1460.78,19.88,458.85,1051.32
232,person,3,593.12,38.68,781.33,931.73
232,person,4,3.46,31.44,450.59,1043.19
233,person,1,544.93,-14.94,398.48,485.68
233,person,2,1460.45,17.84,458.90,1052.90
233,person,3,596.90,49.66,768.10,926.35
233,person,4,2.74,32.32,451.67,1044.06
234,person,1,542.69,-10.26,397.90,478.46
234,person,2,1461.75,19.48,458.26,1052.99
234,person,3,597.85,43.44,763.62,922.84
234,person,4,2.03,32.68,452.09,1045.39
235,person,1,540.40,-7.10,397.45,473.82
235,person,2,1463.09,21.11,457.38,1052.49
235,person,3,605.75,45.29,768.93,926.86
235,person,4,2.51,32.75,453.65,1046.85
236,person,1,541.16,-5.53,396.42,469.18
236,person,2,1464.88,21.37,456.15,1052.27
236,person,3,601.48,40.95,765.63,936.55
236,person,4,2.28,33.20,454.64,1048.84
237,person,1,536.01,-3.71,398.84,465.45
237,person,2,1465.73,22.38,455.29,1051.65
237,person,3,582.06,44.26,781.92,955.64
237,person,4,3.92,33.04,458.00,1049.64
238,person,1,530.57,-1.33,401.29,464.67
238,person,2,1466.18,22.32,454.62,1051.92
238,person,3,573.98,43.72,788.54,966.85
238,person,4,4.75,33.60,461.32,1048.68
239,person,1,528.85,-2.93,402.06,460.56
239,person,2,1468.19,20.83,453.16,1053.02
239,person,3,585.84,46.77,774.47,960.97
239,person,4,4.66,34.39,463.83,1047.71
240,person,1,528.28,-2.54,399.89,457.73
240,person,2,1467.26,18.66,453.18,1054.23
240,person,3,581.80,38.41,776.71,962.07
240,person,4,4.30,35.39,465.60,1046.22
241,person,1,525.66,-2.80,401.21,454.56
241,person,2,1467.14,17.53,453.02,1055.44
241,person,3,581.25,33.50,772.97,961.95
241,person,4,5.63,36.98,469.88,1044.65
242,person,1,523.23,-1.86,402.19,452.52
242,person,2,1466.62,15.46,453.22,1056.97
242,person,3,581.34,32.59,771.97,962.83
242,person,4,4.91,37.41,471.72,1043.57
243,person,1,520.85,-0.71,403.14,451.65
243,person,2,1467.33,14.21,452.85,1058.27
243,person,3,584.48,33.87,771.24,963.75
243,person,4,3.82,37.01,472.91,1044.12
244,person,1,519.97,0.40,403.01,451.26
244,person,2,1467.44,14.81,452.76,1058.94
244,person,3,587.89,34.74,769.28,965.74
244,person,4,3.02,36.59,473.59,1044.96
245,person,1,518.93,2.22,402.34,448.73
245,person,2,1468.58,15.55,452.08,1059.05
245,person,3,594.14,55.87,759.93,956.36
245,person,4,3.26,35.46,474.77,1044.86
246,person,1,518.03,3.41,401.34,446.82
246,person,2,1468.77,15.57,451.75,1059.38
246,person,3,603.31,69.79,748.45,953.04
246,person,4,2.84,33.16,475.27,1044.63
247,person,1,517.54,4.36,397.49,445.31
247,person,2,1469.94,15.39,450.87,1059.58
247,person,3,599.46,53.98,754.46,963.90
247,person,4,2.52,31.33,475.31,1045.23
248,person,1,516.22,4.54,396.04,444.05
248,person,2,1470.83,14.76,450.03,1059.92
248,person,3,602.23,67.27,756.22,960.76
248,person,4,2.95,29.69,476.25,1046.06
249,person,1,514.60,7.58,394.93,446.74
249,person,2,1470.69,13.50,449.79,1060.68
249,person,3,576.81,65.02,784.35,970.28
249,person,4,3.05,29.17,477.20,1047.10
250,person,1,514.50,8.40,394.97,448.87
250,person,2,1463.84,14.41,453.67,1061.46
250,person,3,557.20,60.45,820.05,983.15
250,person,4,3.01,29.71,478.40,1047.46
251,person,1,513.49,8.11,393.50,449.01
251,person,2,1461.33,14.96,456.07,1061.71
251,person,3,544.96,49.77,837.38,995.21
251,person,4,2.75,29.97,478.84,1048.69
252,person,1,511.96,8.50,391.66,449.96
252,person,2,1458.81,15.95,458.53,1060.99
252,person,3,539.09,45.66,844.50,1000.22
252,person,4,2.87,29.62,479.65,1048.45
253,person,1,511.38,7.94,392.25,449.99
253,person,2,1458.32,15.78,459.78,1061.02
253,person,3,519.34,47.57,863.69,1002.35
253,person,4,2.44,29.62,480.03,1049.09
254,person,1,508.42,8.30,393.85,451.44
254,person,2,1459.71,15.28,459.66,1061.25
254,person,3,528.07,48.92,860.70,1004.12
254,person,4,1.51,29.65,479.63,1048.78
255,person,1,505.73,8.14,394.11,452.35
255,person,2,1461.28,14.23,458.95,1061.96
255,person,3,577.03,40.55,814.31,1006.06
255,person,4,1.36,29.98,479.50,1047.63
256,person,1,502.83,8.81,394.73,454.24
256,person,2,1463.79,14.11,457.42,1062.28
256,person,3,600.91,33.27,785.88,1004.35
256,person,4,1.33,29.37,479.42,1046.77
257,person,1,500.71,8.25,395.53,455.38
257,person,2,1465.15,13.62,456.22,1062.65
257,person,3,625.30,27.94,755.37,998.81
257,person,4,2.73,28.80,481.44,1047.26
258,person,1,500.01,7.43,398.46,456.30
258,person,2,1462.50,12.30,457.29,1063.82
258,person,3,607.76,25.72,777.72,981.22
258,person,4,2.81,27.64,483.27,1049.59
259,person,1,499.00,7.10,401.20,457.13
259,person,2,1458.68,11.90,459.66,1064.65
259,person,3,590.70,28.71,798.81,972.90
259,person,4,3.79,26.54,486.19,1051.37
260,person,1,498.34,7.78,403.53,459.24
260,person,2,1459.75,12.32,459.65,1064.36
260,person,3,579.18,27.96,810.71,965.04
260,person,4,3.92,26.00,488.32,1051.68
261,person,1,494.01,9.41,403.51,466.27
261,person,2,1453.64,12.25,463.41,1065.33
261,person,3,559.94,31.55,822.85,963.67
261,person,4,3.58,23.60,489.79,1051.18
262,person,1,493.21,6.76,402.81,469.70
262,person,2,1448.10,11.61,467.72,1066.25
262,person,3,555.53,29.56,836.16,957.20
262,person,4,3.36,22.73,490.88,1048.97
263,person,1,494.75,17.63,402.81,488.26
263,person,2,1436.14,25.85,477.09,1066.11
263,person,3,566.64,25.56,834.21,945.17
263,person,4,3.57,21.70,491.86,1047.10
264,person,1,493.98,31.38,404.69,516.89
264,person,2,1444.76,19.03,474.46,1065.87
264,person,3,558.18,27.53,842.05,940.50
264,person,4,4.49,19.39,494.61,1047.41
265,person,1,494.44,36.38,403.53,543.72
265,person,2,1444.10,17.43,475.08,1064.24
265,person,3,559.29,48.50,873.05,932.47
265,person,4,4.27,18.73,496.31,1048.59
266,person,1,498.39,16.47,401.75,544.42
266,person,2,1439.25,18.05,478.04,1062.08
266,person,3,542.43,52.38,886.33,934.55
266,person,4,3.20,17.85,496.05,1047.99
267,person,1,506.82,16.84,404.10,556.57
267,person,2,1428.44,28.41,486.18,1063.57
267,person,3,545.15,58.73,911.60,934.95
267,person,4,1.49,17.99,493.39,1046.63
268,person,1,508.97,19.20,408.49,571.46
268,person,2,1419.35,32.75,494.53,1063.78
268,person,3,525.89,63.22,935.39,943.26
268,person,4,0.45,20.17,492.90,1048.87
269,person,1,511.29,21.35,413.19,586.81
269,person,2,1415.84,34.03,499.81,1065.34
269,person,3,515.86,64.38,941.62,949.09
269,person,4,1.61,17.91,492.42,1047.96
270,person,1,510.40,17.80,419.72,598.29
270,person,2,1411.55,33.40,505.26,1066.61
270,person,3,503.83,66.30,953.12,942.63
270,person,4,4.31,19.63,496.52,1048.19
271,person,1,510.37,16.25,422.36,607.03
271,person,2,1410.22,32.27,508.38,1067.72
271,person,3,508.27,68.60,951.39,945.31
271,person,4,3.25,20.83,497.74,1048.12
272,person,1,511.15,17.02,424.20,617.87
272,person,2,1406.66,31.14,512.20,1068.22
272,person,3,575.42,54.22,908.23,955.41
272,person,4,1.04,22.87,496.01,1047.52
273,person,1,511.72,17.04,426.58,629.02
273,person,2,1405.74,30.28,514.41,1068.15
273,person,3,529.26,64.17,954.67,964.17
273,person,4,-3.37,23.02,490.33,1046.65
274,person,1,485.20,15.59,448.47,641.52
274,person,2,1397.72,28.64,520.67,1069.66
274,person,3,553.09,42.13,954.13,963.81
274,person,4,-7.63,20.18,480.64,1046.32
275,person,1,490.83,7.75,447.87,640.63
275,person,2,1289.78,16.58,586.17,1077.54
275,person,3,561.85,58.58,971.19,967.30
275,person,4,20.44,24.48,510.96,1046.85
276,person,1,464.18,10.69,467.80,651.09
276,person,2,1265.82,-0.01,615.82,1085.74
276,person,3,527.36,64.17,1010.52,971.47
276,person,4,5.70,21.48,505.86,1047.03
277,person,1,431.04,19.84,503.80,676.46
277,person,2,1259.24,-4.61,633.27,1089.45
277,person,3,613.50,57.33,993.34,964.72
277,person,4,2.15,20.14,503.97,1047.47
278,person,1,435.67,8.17,508.82,675.29
278,person,2,1224.92,-0.42,666.55,1091.64
278,person,3,645.60,42.60,956.28,958.87
278,person,4,1.31,18.32,502.53,1044.97
279,person,1,446.50,0.69,505.99,669.87
279,person,2,1203.41,2.12,692.22,1091.77
279,person,3,665.46,33.29,899.93,952.40
279,person,4,1.02,19.60,500.73,1047.02
280,person,1,453.31,-1.75,503.40,665.18
280,person,2,1203.95,5.61,702.43,1091.00
280,person,3,685.92,51.69,848.15,942.91
280,person,4,1.54,18.87,499.82,1046.42
281,person,1,447.83,2.07,509.13,667.85
281,person,2,1198.91,8.01,711.89,1091.36
281,person,3,697.59,43.28,832.35,946.42
281,person,4,3.41,22.90,501.77,1045.67
282,person,1,439.05,7.28,518.87,676.46
282,person,2,1198.63,9.46,716.63,1091.36
282,person,3,702.14,39.76,837.06,953.68
282,person,4,3.33,25.17,502.88,1045.30
283,person,1,431.26,6.98,522.19,680.87
283,person,2,1199.26,11.39,718.70,1088.87
283,person,3,717.60,52.40,825.91,950.63
283,person,4,3.42,24.97,503.92,1046.62
284,person,1,428.05,7.47,524.40,686.06
284,person,2,1247.42,16.25,691.13,1081.16
284,person,3,704.46,38.01,804.85,942.87
284,person,4,3.53,25.44,506.69,1048.86
285,person,1,428.47,8.26,526.80,692.30
285,person,2,1224.24,14.50,699.53,1083.65
285,person,3,701.81,38.79,792.51,947.03
285,person,4,2.02,23.15,507.65,1049.39
286,person,1,428.33,8.69,527.62,697.63
286,person,2,1216.91,14.18,704.10,1085.96
286,person,3,701.20,40.32,789.59,952.76
286,person,4,2.18,22.71,509.39,1051.13
287,person,1,427.31,8.35,529.78,702.44
287,person,2,1214.64,12.51,707.14,1088.00
287,person,3,701.67,42.20,807.11,957.58
287,person,4,1.55,21.84,510.29,1051.99
288,person,1,423.92,8.41,532.14,708.02
288,person,2,1212.80,13.62,709.56,1089.75
288,person,3,707.33,41.38,785.55,955.89
288,person,4,1.88,21.36,511.48,1051.87
289,person,1,426.25,9.63,532.01,714.48
289,person,2,1203.61,15.33,717.63,1089.18
289,person,3,704.08,36.80,775.62,953.12
289,person,4,2.70,22.37,512.73,1050.91
290,person,1,425.93,8.50,532.28,718.04
290,person,2,1191.69,14.39,728.54,1088.46
290,person,3,705.11,30.42,756.16,942.40
290,person,4,3.49,23.97,514.10,1050.89
291,person,1,425.90,7.93,531.87,721.94
291,person,2,1192.81,14.96,730.88,1087.42
291,person,3,722.33,25.78,750.66,928.15
291,person,4,4.27,23.38,516.85,1051.52
292,person,1,427.19,8.17,530.35,727.01
292,person,2,1201.86,16.19,726.34,1086.97
292,person,3,712.90,30.77,739.73,922.00
292,person,4,2.71,18.82,517.85,1053.02
293,person,1,427.61,6.43,529.27,729.60
293,person,2,1200.37,20.98,726.57,1084.76
293,person,3,717.35,38.38,739.00,926.78
293,person,4,2.62,16.62,519.81,1054.44
294,person,1,431.23,4.19,526.97,729.64
294,person,2,1207.47,22.79,722.16,1083.18
294,person,3,718.09,39.66,740.12,930.53
294,person,4,3.63,18.23,522.24,1054.63
295,person,1,431.73,3.62,525.09,730.40
295,person,2,1215.54,23.49,716.02,1082.36
295,person,3,737.70,27.67,731.07,919.83
295,person,4,4.11,18.73,524.68,1055.70
296,person,1,432.44,3.27,522.45,730.74
296,person,2,1211.66,20.66,716.97,1084.15
296,person,3,758.06,25.55,732.69,907.20
296,person,4,2.39,16.22,525.57,1057.43
297,person,1,433.68,3.01,519.96,730.91
297,person,2,1204.03,19.54,720.79,1084.57
297,person,3,767.11,26.05,735.37,897.34
297,person,4,2.13,14.91,527.02,1058.88
298,person,1,438.79,1.59,515.34,729.55
298,person,2,1204.00,22.26,721.40,1082.28
298,person,3,769.85,28.37,732.74,891.00
298,person,4,2.42,12.99,529.01,1059.67
299,person,1,442.34,2.22,511.28,729.74
299,person,2,1209.04,24.92,717.99,1080.06
299,person,3,776.26,30.25,730.64,886.71
299,person,4,4.60,15.25,532.92,1058.82
300,person,1,448.54,0.70,506.43,726.99
300,person,2,1219.37,23.90,710.55,1077.77
300,person,3,778.57,35.80,732.94,887.81
300,person,4,4.89,16.01,535.91,1058.86
301,person,1,455.10,0.31,500.69,724.27
301,person,2,1251.82,26.76,688.64,1072.01
301,person,3,761.81,38.32,734.97,891.31
301,person,4,3.81,17.24,537.45,1058.10
302,person,1,463.10,-0.98,493.85,720.10
302,person,2,1288.12,28.77,660.90,1067.10
302,person,3,738.77,38.07,753.45,895.11
302,person,4,3.15,18.82,538.53,1056.72
303,person,1,469.67,-2.29,487.56,715.12
303,person,2,1306.49,29.72,640.66,1063.98
303,person,3,723.99,37.05,763.45,900.05
303,person,4,2.18,13.76,539.95,1057.63
304,person,1,475.04,-3.11,481.92,709.49
304,person,2,1254.65,30.43,663.76,1066.88
304,person,3,740.52,37.89,767.91,907.73
304,person,4,1.15,11.51,540.11,1058.26
305,person,1,479.06,-2.13,477.39,705.54
305,person,2,1221.40,27.73,686.98,1070.50
305,person,3,727.78,36.78,787.51,915.40
305,person,4,1.50,10.97,541.19,1059.01
306,person,1,481.66,-1.89,473.98,701.08
306,person,2,1275.63,23.02,659.98,1070.24
306,person,3,725.33,34.76,783.09,919.41
306,person,4,1.73,10.41,542.38,1059.77
307,person,1,483.06,-1.89,471.82,696.63
307,person,2,1329.54,21.28,622.77,1068.76
307,person,3,740.22,33.39,783.59,924.84
307,person,4,1.63,9.95,543.25,1059.44
308,person,1,483.43,-0.42,471.37,694.48
308,person,2,1378.06,19.62,582.99,1068.22
308,person,3,734.83,35.34,769.89,932.78
308,person,4,1.63,10.47,543.82,1059.57
309,person,1,483.41,1.97,471.53,694.74
309,person,2,1411.14,18.73,548.96,1068.54
309,person,3,734.90,33.14,767.19,935.30
309,person,4,1.09,11.70,542.50,1058.97
310,person,1,484.96,2.75,472.11,694.81
310,person,2,1417.30,18.18,531.27,1068.78
310,person,3,698.59,58.48,801.64,940.23
310,person,4,1.30,12.79,541.63,1057.63
311,person,1,484.46,3.47,472.55,695.55
311,person,2,1420.95,18.76,519.59,1067.83
311,person,3,709.91,55.06,788.91,959.20
311,person,4,1.40,13.06,540.94,1056.69
312,person,1,484.45,2.86,473.02,694.87
312,person,2,1427.73,20.21,508.99,1064.90
312,person,3,732.55,44.34,766.45,963.31
312,person,4,3.49,13.01,544.52,1056.55
313,person,1,484.80,3.05,473.64,694.73
313,person,2,1439.50,20.20,496.71,1063.48
313,person,3,753.15,28.64,775.55,956.14
313,person,4,2.51,13.52,544.10,1055.43
314,person,1,485.79,2.41,474.14,694.00
314,person,2,1445.57,20.76,487.89,1063.21
314,person,3,765.15,23.64,764.72,949.39
314,person,4,2.12,14.36,543.44,1053.55
315,person,1,487.62,1.06,473.98,691.60
315,person,2,1444.24,21.90,484.68,1062.69
315,person,3,779.60,20.86,759.06,943.51
315,person,4,2.18,15.56,543.20,1053.08
316,person,1,489.28,1.72,474.12,691.10
316,person,2,1447.98,22.47,480.38,1062.35
316,person,3,774.02,24.12,753.37,944.50
316,person,4,2.21,18.12,542.89,1051.99
317,person,1,489.68,2.89,474.53,691.53
317,person,2,1457.51,24.07,472.79,1061.21
317,person,3,772.29,23.26,758.76,945.85
317,person,4,3.34,18.77,544.46,1051.30
318,person,1,491.46,2.33,474.30,690.17
318,person,2,1461.49,26.82,467.78,1058.76
318,person,3,759.93,28.30,772.95,951.40
318,person,4,3.18,20.57,545.03,1051.50
319,person,1,492.86,2.14,473.90,689.18
319,person,2,1467.78,27.20,461.78,1059.65
319,person,3,741.19,30.68,799.58,963.19
319,person,4,2.55,21.05,544.26,1051.60
320,person,1,494.05,1.54,473.48,687.54
320,person,2,1474.87,27.35,455.14,1059.99
320,person,3,747.76,16.52,774.28,952.33
320,person,4,4.70,22.43,546.38,1047.69
321,person,1,495.48,1.08,472.93,685.60
321,person,2,1469.77,26.06,455.61,1060.65
321,person,3,759.78,16.04,751.73,943.70
321,person,4,0.68,23.23,543.20,1043.26
322,person,1,496.92,1.99,472.29,685.31
322,person,2,1458.31,25.78,461.54,1060.47
322,person,3,769.69,45.07,760.81,946.08
322,person,4,-1.32,24.52,539.45,1040.73
322,person,5,213.75,95.43,340.52,678.07
323,person,1,498.75,1.59,471.33,683.88
323,person,2,1459.04,31.29,461.69,1054.79
